image,image_data,object_info,actr_data,actr_data_processed
000000148067.jpg,"[['diningtable', 88.15129995346071, 1466, 202, 1008, 244], ['broccoli', 69.55580711364746, 666, 541, 541, 419], ['bottle', 64.50050473213196, 1454, 1284, 772, 488], ['fork', 97.30451703071594, 432, 134, 877, 391]]","[['diningtable', 88.15129995346071, 834, 626, 965696, 3.178073499697507], ['broccoli', 69.55580711364746, 603, 480, 15250, 2.8572750368066218], ['bottle', 64.50050473213196, 1369, 630, 48280, 2.795148687591464], ['fork', 97.30451703071594, 283, 634, 144828, 3.168585745110795]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 603, screen_y= 480, value= None), value= broccoli) [0.5494]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 834, screen_y= 626, value= None), value= diningtable) [1.013]', '_visuallocation(color= None, screen_x= 1369, screen_y= 630, value= None) [1.063]']","[[603, 480, 0.5494], [834, 626, 1.013], [1369, 630, 1.063]]"
000000148977.jpg,"[['teddy bear', 99.35625195503236, 1334, 318, 1073, 191], ['bottle', 64.44932222366333, 487, 237, 305, 13], ['keyboard', 90.13882279396057, 1531, 1224, 742, 345]]","[['teddy bear', 99.35625195503236, 826, 632, 896112, 3.110174739069802], ['bottle', 64.44932222366333, 362, 159, 73000, 2.7028588128232496], ['keyboard', 90.13882279396057, 1377, 543, 121879, 2.96733423930216]]","['_visuallocation(color= None, screen_x= 362, screen_y= 159, value= None) [0.1]']","[[362, 159, 0.1]]"
000000165639.jpg,"[['banana', 88.38207721710205, 997, 456, 992, 132]]","[['banana', 88.38207721710205, 726, 562, 465260, 3.1005647334519586]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 726, screen_y= 562, value= None), value= banana) [0.5493]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 726, screen_y= 562, value= None), value= banana) [0.5493]']","[[726, 562, 0.5493], [726, 562, 0.5493]]"
000000166375.jpg,"[['oven', 95.83576321601869, 1530, 56, 1085, 203], ['bottle', 89.03299570083618, 1618, 1474, 237, 33]]","[['oven', 95.83576321601869, 793, 644, 1300068, 3.2070638407802443], ['bottle', 89.03299570083618, 1546, 135, 29376, 2.9431656675343043]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 793, screen_y= 644, value= None), value= oven) [0.6199]', '_visuallocation(color= None, screen_x= 1546, screen_y= 135, value= None) [0.6699]']","[[793, 644, 0.6199], [1546, 135, 0.6699]]"
000000177245.jpg,"[['laptop', 99.91378784179688, 918, 419, 1001, 597], ['clock', 66.18058085441591, 1311, 1045, 726, 409], ['bottle', 96.40071988105774, 1608, 1522, 828, 574], ['cup', 70.99876999855043, 1514, 1415, 830, 709], ['mouse', 99.95438456535341, 1149, 1024, 954, 879]]","[['laptop', 99.91378784179688, 668, 799, 201596, 3.2655437773476454], ['clock', 66.18058085441591, 1178, 567, 84322, 2.7665243665265207], ['bottle', 96.40071988105774, 1565, 701, 21844, 3.1079401688115005], ['cup', 70.99876999855043, 1464, 769, 11979, 2.875672918435702], ['mouse', 99.95438456535341, 1086, 916, 9375, 3.257654291906746]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 668, screen_y= 799, value= None), value= laptop) [0.4668]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1086, screen_y= 916, value= None), value= mouse) [0.9632]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1178, screen_y= 567, value= None), value= clock) [1.5299]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1464, screen_y= 769, value= None), value= cup) [2.0439]', '_visuallocation(color= None, screen_x= 1565, screen_y= 701, value= None) [2.0939]']","[[668, 799, 0.4668], [1086, 916, 0.9632], [1178, 567, 1.5299], [1464, 769, 2.0439], [1565, 701, 2.0939]]"
000000182213.jpg,"[['laptop', 99.1382360458374, 1616, 920, 1082, 142], ['diningtable', 81.37178421020508, 1072, 95, 1016, 224], ['sandwich', 73.61336946487427, 669, 393, 531, 318], ['bottle', 96.99479341506958, 385, 157, 815, 279]]","[['laptop', 99.1382360458374, 1268, 612, 654240, 3.1148693609102236], ['diningtable', 81.37178421020508, 583, 620, 773784, 2.865627293683834], ['sandwich', 73.61336946487427, 531, 424, 58788, 2.847460306501806], ['bottle', 96.99479341506958, 271, 547, 122208, 3.0154868226064764]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 531, screen_y= 424, value= None), value= sandwich) [0.4885]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 583, screen_y= 620, value= None), value= diningtable) [0.9396]', '_visuallocation(color= None, screen_x= 271, screen_y= 547, value= None) [0.9896]']","[[531, 424, 0.4885], [583, 620, 0.9396], [271, 547, 0.9896]]"
000000197609.jpg,"[['hot dog', 99.2447018623352, 902, 462, 901, 711], ['bottle', 80.72174191474916, 383, 180, 822, 270]]","[['hot dog', 99.2447018623352, 682, 806, 83600, 3.286174213822108], ['bottle', 80.72174191474916, 281, 546, 112056, 2.9714459658938064]]","['_visuallocation(color= None, screen_x= 281, screen_y= 546, value= None) [0.1]']","[[281, 546, 0.1]]"
000000201062.jpg,"[['cup', 80.57212233543395, 1135, 1001, 289, 96], ['bottle', 82.17027187347412, 1405, 1284, 839, 477]]","[['cup', 80.57212233543395, 1068, 192, 25862, 2.9275469967673495], ['bottle', 82.17027187347412, 1344, 658, 43802, 2.9373081282953972]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1068, screen_y= 192, value= None), value= cup) [0.7]', '_visuallocation(color= None, screen_x= 1344, screen_y= 658, value= None) [0.75]']","[[1068, 192, 0.7], [1344, 658, 0.75]]"
000000204981.jpg,"[['sandwich', 75.43747425079346, 1298, 173, 988, 236], ['cup', 95.68873643875122, 919, 668, 279, 19]]","[['sandwich', 75.43747425079346, 735, 612, 846000, 2.7079797241308334], ['cup', 95.68873643875122, 793, 149, 65260, 3.1855643092808674]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 793, screen_y= 149, value= None), value= cup) [0.6943]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 735, screen_y= 612, value= None), value= sandwich) [1.2567]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 735, screen_y= 612, value= None), value= sandwich) [1.2567]']","[[793, 149, 0.6943], [735, 612, 1.2567], [735, 612, 1.2567]]"
000000211326.jpg,"[['fork', 66.11910462379457, 1013, 452, 456, 322], ['diningtable', 90.5359148979187, 1614, 24, 1099, 164], ['book', 91.74275398254395, 1525, 907, 1060, 443], ['bottle', 94.86781358718872, 652, 368, 229, 14], ['cup', 94.3912148475647, 338, 135, 374, 4]]","[['fork', 66.11910462379457, 732, 389, 75174, 2.728546547981276], ['diningtable', 90.5359148979187, 819, 631, 1486650, 3.0531510438571896], ['book', 91.74275398254395, 1216, 751, 381306, 3.04947444546944], ['bottle', 94.86781358718872, 510, 121, 61060, 3.2076018448606503], ['cup', 94.3912148475647, 236, 189, 75110, 3.008959803127661]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 236, screen_y= 189, value= None), value= cup) [0.5248]', '_visuallocation(color= None, screen_x= 510, screen_y= 121, value= None) [0.5748]']","[[236, 189, 0.5248], [510, 121, 0.5748]]"
000000217859.jpg,"[['book', 87.81472444534302, 1226, 500, 869, 237], ['bench', 73.75254034996033, 1447, 224, 995, 113], ['book', 66.22946858406067, 1447, 224, 995, 113], ['bottle', 97.99388647079469, 1571, 1332, 678, 333]]","[['book', 87.81472444534302, 863, 553, 458832, 3.2421445164063933], ['bench', 73.75254034996033, 835, 554, 1078686, 2.942666472954292], ['book', 66.22946858406067, 835, 554, 1078686, 2.8136280274809815], ['bottle', 97.99388647079469, 1451, 505, 82455, 3.174008996900296]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 835, screen_y= 554, value= None), value= book) [0.4089 0.6782]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 863, screen_y= 553, value= None), value= book) [1.015]', '_visuallocation(color= None, screen_x= 1451, screen_y= 505, value= None) [1.065]']","[[835, 554, 0.4089], [863, 553, 1.015], [1451, 505, 1.065]]"
000000219796.jpg,"[['bottle', 67.5274670124054, 1539, 1285, 397, 30], ['broccoli', 66.85205698013307, 1513, 1308, 819, 570]]","[['bottle', 67.5274670124054, 1412, 213, 93218, 2.72011409189179], ['broccoli', 66.85205698013307, 1410, 694, 51045, 2.825725399535118]]","['_visuallocation(color= None, screen_x= 1412, screen_y= 213, value= None) [0.1]']","[[1412, 213, 0.1]]"
000000223444.jpg,"[['laptop', 88.90506625175476, 1452, -24, 899, 232], ['mouse', 96.02673053741456, 590, 148, 956, 802], ['bottle', 98.01260232925415, 1584, 1301, 1001, 497], ['mouse', 79.26940321922301, 1062, 947, 627, 584]]","[['laptop', 88.90506625175476, 714, 565, 984492, 2.903492213069015], ['mouse', 96.02673053741456, 369, 879, 68068, 3.148876196153076], ['bottle', 98.01260232925415, 1442, 749, 142632, 3.070603136978179], ['mouse', 79.26940321922301, 1004, 605, 4945, 2.899806829150293]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 714, screen_y= 565, value= None), value= laptop) [0.5001]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1004, screen_y= 605, value= None), value= mouse) [1.0041]', '_visuallocation(color= None, screen_x= 1442, screen_y= 749, value= None) [1.0541]']","[[714, 565, 0.5001], [1004, 605, 1.0041], [1442, 749, 1.0541]]"
000000225129.jpg,"[['diningtable', 73.51506948471071, 1616, 71, 1093, 171], ['bottle', 83.84330868721007, 1017, 891, 194, 20], ['cup', 61.90628409385681, 1353, 1085, 250, 31], ['broccoli', 75.65543651580809, 767, 470, 528, 199]]","[['diningtable', 73.51506948471071, 843, 632, 1424490, 2.80380121055631], ['bottle', 83.84330868721007, 954, 107, 21924, 2.8529563658707398], ['cup', 61.90628409385681, 1219, 140, 58692, 2.8341368247724272], ['broccoli', 75.65543651580809, 618, 363, 97713, 2.83714259688034]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 618, screen_y= 363, value= None), value= broccoli) [0.6266]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 843, screen_y= 632, value= None), value= diningtable) [1.1682]', '_visuallocation(color= None, screen_x= 954, screen_y= 107, value= None) [1.2182]']","[[618, 363, 0.6266], [843, 632, 1.1682], [954, 107, 1.2182]]"
000000231822.jpg,"[['bowl', 96.57379984855652, 1381, 1038, 683, 456], ['diningtable', 75.15891790390016, 1559, 131, 1181, 52], ['bottle', 92.20709800720215, 1582, 1444, 325, 41], ['cup', 98.03223013877869, 878, 663, 413, 9], ['cup', 97.70209193229677, 583, 366, 460, 78], ['fork', 94.58226561546326, 1118, 992, 944, 593]]","[['bowl', 96.57379984855652, 1209, 569, 77861, 3.2345071577323568], ['diningtable', 75.15891790390016, 845, 616, 1612212, 3.0049553731156866], ['bottle', 92.20709800720215, 1513, 183, 39192, 3.107762572542226], ['cup', 98.03223013877869, 770, 211, 86860, 2.981340043906947], ['cup', 97.70209193229677, 474, 269, 82894, 3.143523666603181], ['fork', 94.58226561546326, 1055, 768, 44226, 3.1068206978335047]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 474, screen_y= 269, value= None), value= cup) [0.4912]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 770, screen_y= 211, value= None), value= cup) [0.9928]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 845, screen_y= 616, value= None), value= diningtable) [1.3834]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1055, screen_y= 768, value= None), value= fork) [1.8386]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1209, screen_y= 569, value= None), value= bowl) [2.3463]', '_visuallocation(color= None, screen_x= 1513, screen_y= 183, value= None) [2.3963]']","[[474, 269, 0.4912], [770, 211, 0.9928], [845, 616, 1.3834], [1055, 768, 1.8386], [1209, 569, 2.3463], [1513, 183, 2.3963]]"
000000253489.jpg,"[['sofa', 99.88565444946288, 1560, 118, 886, 62], ['vase', 80.9680998325348, 1033, 832, 871, 743]]","[['sofa', 99.88565444946288, 839, 474, 1188208, 3.154815398741255], ['vase', 80.9680998325348, 932, 807, 25728, 2.85124241217445]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 839, screen_y= 474, value= None), value= sofa) [0.6713]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 932, screen_y= 807, value= None), value= vase) [1.2842]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 932, screen_y= 807, value= None), value= vase) [1.2842]']","[[839, 474, 0.6713], [932, 807, 1.2842], [932, 807, 1.2842]]"
000000254882.jpg,"[['orange', 68.67372393608093, 362, 169, 478, 296], ['apple', 73.8016426563263, 1467, 1278, 528, 337], ['bottle', 99.38495755195619, 1236, 1040, 1050, 665]]","[['orange', 68.67372393608093, 265, 387, 35126, 2.815687334182909], ['apple', 73.8016426563263, 1372, 432, 36099, 2.8471901459848032], ['bottle', 99.38495755195619, 1138, 857, 75460, 3.289821303713485]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 265, screen_y= 387, value= None), value= orange) [0.5888]', '_visuallocation(color= None, screen_x= 1138, screen_y= 857, value= None) [0.6388]']","[[265, 387, 0.5888], [1138, 857, 0.6388]]"
000000262962.jpg,"[['diningtable', 97.90574312210084, 1598, 92, 1036, 105], ['cake', 90.07698893547058, 516, 62, 822, 455], ['bottle', 99.30301308631896, 762, 604, 329, 5], ['fork', 72.93879985809326, 1250, 1142, 302, 127], ['sandwich', 60.95743775367737, 1546, 1262, 356, 67], ['cup', 94.45301294326781, 1648, 1503, 540, 74], ['cup', 99.71179366111755, 1022, 746, 550, 74], ['knife', 99.0053117275238, 605, 491, 1085, 453]]","[['diningtable', 97.90574312210084, 845, 570, 1402086, 3.235752191240056], ['cake', 90.07698893547058, 289, 638, 166618, 3.0415685025017707], ['bottle', 99.30301308631896, 683, 167, 51192, 3.103375056051879], ['fork', 72.93879985809326, 1196, 214, 18900, 2.7822437533174225], ['sandwich', 60.95743775367737, 1404, 211, 82076, 2.795393851930589], ['cup', 94.45301294326781, 1575, 307, 67570, 3.177602857432545], ['cup', 99.71179366111755, 884, 312, 131376, 3.1935055760918445], ['knife', 99.0053117275238, 548, 769, 72048, 3.304592196891206]]","['_visuallocation(color= None, screen_x= 683, screen_y= 167, value= None) [0.1]']","[[683, 167, 0.1]]"
000000263924.jpg,"[['pizza', 91.35398268699646, 1616, 1025, 309, 55], ['diningtable', 65.74405431747437, 1607, 78, 948, 49], ['pizza', 97.18942642211914, 1638, 33, 1108, 139]]","[['pizza', 91.35398268699646, 1320, 182, 150114, 3.215588088268673], ['diningtable', 65.74405431747437, 842, 498, 1374571, 2.552171622499386], ['pizza', 97.18942642211914, 835, 623, 1555245, 3.246638139376652]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 842, screen_y= 498, value= None), value= diningtable) [0.7424]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 835, screen_y= 623, value= None), value= pizza) [1.2188]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1320, screen_y= 182, value= None), value= pizza) [1.7029]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1320, screen_y= 182, value= None), value= pizza) [1.7029]']","[[842, 498, 0.7424], [835, 623, 1.2188], [1320, 182, 1.7029], [1320, 182, 1.7029]]"
000000266859.jpg,"[['diningtable', 93.3058500289917, 1605, 83, 1065, 71], ['sandwich', 97.42461442947388, 1455, 963, 942, 508], ['cup', 98.64991903305055, 663, 392, 842, 496], ['bottle', 95.72030305862428, 408, 158, 1048, 773]]","[['diningtable', 93.3058500289917, 844, 568, 1512868, 3.1383745264132896], ['sandwich', 97.42461442947388, 1209, 725, 213528, 2.9456748655302114], ['cup', 98.64991903305055, 527, 669, 93766, 3.1792206337551105], ['bottle', 95.72030305862428, 283, 910, 68750, 3.1077213632014224]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 527, screen_y= 669, value= None), value= cup) [0.6064]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 844, screen_y= 568, value= None), value= diningtable) [1.2639]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1209, screen_y= 725, value= None), value= sandwich) [1.722]', '_visuallocation(color= None, screen_x= 283, screen_y= 910, value= None) [1.772]']","[[527, 669, 0.6064], [844, 568, 1.2639], [1209, 725, 1.722], [283, 910, 1.772]]"
000000271117.jpg,"[['book', 65.30781388282776, 911, 846, 307, 112], ['book', 76.23744606971741, 1518, 1132, 329, 252], ['bottle', 99.13216233253479, 490, 399, 832, 508], ['remote', 97.8519856929779, 461, 171, 1007, 897], ['book', 75.30535459518433, 938, 905, 299, 139], ['book', 78.27627658843994, 975, 937, 297, 158]]","[['book', 65.30781388282776, 878, 209, 12675, 2.582476426416685], ['book', 76.23744606971741, 1325, 290, 29722, 2.8944536479868663], ['bottle', 99.13216233253479, 444, 670, 29484, 3.2034001108067685], ['remote', 97.8519856929779, 316, 952, 31900, 2.959464673034463], ['book', 75.30535459518433, 921, 219, 5280, 2.9612855773268336], ['book', 78.27627658843994, 956, 227, 5282, 2.8427504719415033]]","['_visuallocation(color= None, screen_x= 444, screen_y= 670, value= None) [0.1]']","[[444, 670, 0.1]]"
000000273103.jpg,"[['tvmonitor', 81.93453550338745, 1022, 582, 656, 136], ['keyboard', 96.68906927108765, 624, 237, 1018, 771], ['bottle', 68.82580518722534, 1249, 1184, 747, 406], ['mouse', 99.84374642372131, 821, 708, 851, 766]]","[['tvmonitor', 81.93453550338745, 802, 396, 228800, 2.9549775325140333], ['keyboard', 96.68906927108765, 430, 894, 95589, 2.868085424668415], ['bottle', 68.82580518722534, 1216, 576, 22165, 2.601258188317534], ['mouse', 99.84374642372131, 764, 808, 9605, 3.18597259616137]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 802, screen_y= 396, value= None), value= tvmonitor) [0.6535]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 764, screen_y= 808, value= None), value= mouse) [1.1876]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 430, screen_y= 894, value= None), value= keyboard) [1.5863]', '_visuallocation(color= None, screen_x= 1216, screen_y= 576, value= None) [1.6363]']","[[802, 396, 0.6535], [764, 808, 1.1876], [430, 894, 1.5863], [1216, 576, 1.6363]]"
000000276488.jpg,"[['bottle', 82.82848596572877, 924, 511, 479, 37], ['sandwich', 96.29728198051451, 1494, 921, 705, 345], ['diningtable', 63.02322745323181, 1556, 65, 1040, 109], ['mouse', 63.19583058357239, 810, 353, 1064, 741]]","[['bottle', 82.82848596572877, 717, 258, 182546, 3.043278983662224], ['sandwich', 96.29728198051451, 1207, 525, 206280, 3.110355030309398], ['diningtable', 63.02322745323181, 810, 574, 1388121, 2.68496866410263], ['mouse', 63.19583058357239, 581, 902, 147611, 2.7916945709270844]]","['_visuallocation(color= None, screen_x= 717, screen_y= 258, value= None) [0.1]']","[[717, 258, 0.1]]"
000000282981.jpg,"[['chair', 84.67176556587218, 638, 104, 252, 11], ['pizza', 87.76682019233705, 1204, 572, 508, 184], ['diningtable', 98.94397258758544, 1621, 53, 1063, 96], ['bottle', 99.94015097618104, 1454, 1240, 672, 75], ['wine glass', 95.28886675834656, 1231, 988, 715, 335]]","[['chair', 84.67176556587218, 371, 131, 128694, 3.0587777714472217], ['pizza', 87.76682019233705, 888, 346, 204768, 2.932400684205249], ['diningtable', 98.94397258758544, 837, 579, 1516256, 3.2161243479598687], ['bottle', 99.94015097618104, 1347, 373, 127758, 2.9673113969966063], ['wine glass', 95.28886675834656, 1109, 525, 92340, 3.143342953631237]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 371, screen_y= 131, value= None), value= chair) [0.4401]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 888, screen_y= 346, value= None), value= pizza) [1.0918]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 837, screen_y= 579, value= None), value= diningtable) [1.5048]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1109, screen_y= 525, value= None), value= wine glass) [2.0245]', '_visuallocation(color= None, screen_x= 1347, screen_y= 373, value= None) [2.0745]']","[[371, 131, 0.4401], [888, 346, 1.0918], [837, 579, 1.5048], [1109, 525, 2.0245], [1347, 373, 2.0745]]"
000000283479.jpg,"[['book', 71.7565596103668, 1508, 846, 1101, 500]]","[['book', 71.7565596103668, 1177, 800, 397862, 2.8746477562890873]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1177, screen_y= 800, value= None), value= book) [0.589]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1177, screen_y= 800, value= None), value= book) [0.589]']","[[1177, 800, 0.589], [1177, 800, 0.589]]"
000000285800.jpg,"[['oven', 90.88993072509766, 1297, 319, 1012, 221], ['bottle', 93.90323758125305, 1370, 1277, 429, 162]]","[['oven', 90.88993072509766, 808, 616, 773598, 3.1871650542971888], ['bottle', 93.90323758125305, 1323, 295, 24831, 3.1368345124216654]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 808, screen_y= 616, value= None), value= oven) [0.5048]', '_visuallocation(color= None, screen_x= 1323, screen_y= 295, value= None) [0.5548]']","[[808, 616, 0.5048], [1323, 295, 0.5548]]"
000000287289.jpg,"[['cup', 80.10642528533936, 431, 172, 130, 6], ['cup', 89.64134454727173, 276, 139, 251, 46], ['cup', 87.50923871994019, 478, 231, 443, 191], ['cup', 73.65292906761171, 220, 130, 441, 250], ['cup', 98.7123429775238, 486, 328, 565, 399], ['cup', 98.35771918296814, 342, 139, 715, 517], ['bottle', 96.52137160301208, 1494, 1339, 831, 489], ['cup', 99.6968924999237, 1066, 857, 913, 652]]","[['cup', 80.10642528533936, 301, 68, 32116, 2.9211345882235404], ['cup', 89.64134454727173, 207, 148, 28085, 3.022806506557326], ['cup', 87.50923871994019, 354, 317, 62244, 2.7999836722472775], ['cup', 73.65292906761171, 175, 345, 17190, 2.8804874772150777], ['cup', 98.7123429775238, 407, 482, 26228, 3.06554479463778], ['cup', 98.35771918296814, 240, 616, 40194, 3.22366235302462], ['bottle', 96.52137160301208, 1416, 660, 53010, 3.1326162466728564], ['cup', 99.6968924999237, 961, 782, 54549, 3.018162239085796]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 354, screen_y= 317, value= None), value= cup) [0.4574]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 407, screen_y= 482, value= None), value= cup) [1.0084]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 240, screen_y= 616, value= None), value= cup) [1.4956]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 175, screen_y= 345, value= None), value= cup) [2.049]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 207, screen_y= 148, value= None), value= cup) [2.4806]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 301, screen_y= 68, value= None), value= cup) [2.9209]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 961, screen_y= 782, value= None), value= cup) [3.4294]', '_visuallocation(color= None, screen_x= 1416, screen_y= 660, value= None) [3.4794]']","[[354, 317, 0.4574], [407, 482, 1.0084], [240, 616, 1.4956], [175, 345, 2.049], [207, 148, 2.4806], [301, 68, 2.9209], [961, 782, 3.4294], [1416, 660, 3.4794]]"
000000294238.jpg,"[['chair', 99.77790117263794, 656, 184, 512, 222], ['pizza', 92.47092604637146, 753, 67, 943, 586], ['diningtable', 99.9367356300354, 1618, 103, 1077, 482], ['pizza', 82.8655481338501, 1616, 896, 964, 702], ['chair', 99.86273050308228, 1011, 747, 493, 247], ['chair', 99.71505403518677, 1612, 1298, 456, 315], ['bottle', 98.96173477172852, 212, 55, 597, 316], ['bowl', 72.63322472572327, 515, 214, 586, 499], ['pizza', 85.59187650680542, 1039, 575, 617, 540]]","[['chair', 99.77790117263794, 420, 367, 136880, 3.2110727932907666], ['pizza', 92.47092604637146, 410, 764, 244902, 3.0955136815540603], ['diningtable', 99.9367356300354, 860, 779, 901425, 3.134397511119993], ['pizza', 82.8655481338501, 1256, 833, 188640, 2.956376726205454], ['chair', 99.86273050308228, 879, 370, 64944, 3.133943385203963], ['chair', 99.71505403518677, 1455, 385, 44274, 2.9951455674614755], ['bottle', 98.96173477172852, 133, 456, 44117, 3.1609596312001327], ['bowl', 72.63322472572327, 364, 542, 26187, 2.8990234099074303], ['pizza', 85.59187650680542, 807, 578, 35728, 2.9581714746059253]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 420, screen_y= 367, value= None), value= chair) [0.4906]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 364, screen_y= 542, value= None), value= bowl) [0.9077]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 410, screen_y= 764, value= None), value= pizza) [1.3493]', '_visuallocation(color= None, screen_x= 133, screen_y= 456, value= None) [1.3993]']","[[420, 367, 0.4906], [364, 542, 0.9077], [410, 764, 1.3493], [133, 456, 1.3993]]"
000000294475.jpg,"[['chair', 78.96520495414735, 1422, 1061, 303, 56], ['pizza', 99.33925271034241, 1008, 516, 715, 409], ['diningtable', 98.5450804233551, 1497, 163, 1024, 123], ['bottle', 99.86439347267151, 1226, 1056, 595, 129]]","[['chair', 78.96520495414735, 1241, 179, 89167, 2.8728978525711164], ['pizza', 99.33925271034241, 762, 562, 150552, 3.153423951464713], ['diningtable', 98.5450804233551, 830, 573, 1201934, 2.8964569805251044], ['bottle', 99.86439347267151, 1141, 362, 79220, 3.3361733443634627]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 762, screen_y= 562, value= None), value= pizza) [0.7316]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 830, screen_y= 573, value= None), value= diningtable) [1.0288]', '_visuallocation(color= None, screen_x= 1141, screen_y= 362, value= None) [1.0788]']","[[762, 562, 0.7316], [830, 573, 1.0288], [1141, 362, 1.0788]]"
