image,image_data,object_info,actr_data,actr_data_processed
000000450391.jpg,"[['tvmonitor', 99.5747447013855, 1570, 923, 696, 44], ['keyboard', 99.67730045318605, 1577, 557, 1083, 819], ['bottle', 95.49180269241332, 650, 430, 1021, 252]]","[['tvmonitor', 99.5747447013855, 1246, 370, 421844, 3.129256429435902], ['keyboard', 99.67730045318605, 1067, 951, 269280, 3.076587471801576], ['bottle', 95.49180269241332, 540, 636, 169180, 3.13797932311049]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 540, screen_y= 636, value= ), value= 2) [0.5229]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1067, screen_y= 951, value= None), value= 1) [0.9769]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1246, screen_y= 370, value= None), value= 0) [1.5472]']","[[540, 636, 0.5229], [1067, 951, 0.9769], [1246, 370, 1.5472]]"
000000451800.jpg,"[['pizza', 99.33563470840454, 912, 335, 840, 382], ['pizza', 97.31728434562685, 1496, 918, 1053, 324], ['bottle', 64.72436189651489, 994, 760, 306, 28]]","[['pizza', 99.33563470840454, 623, 611, 264266, 3.2345409296407315], ['pizza', 97.31728434562685, 1207, 688, 421362, 3.291939964351994], ['bottle', 64.72436189651489, 877, 167, 65052, 2.7399555658271595]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 623, screen_y= 611, value= ), value= 1) [0.6639]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 877, screen_y= 167, value= None), value= 2) [1.3503]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1207, screen_y= 688, value= None), value= 0) [2.0373]']","[[623, 611, 0.6639], [877, 167, 1.3503], [1207, 688, 2.0373]]"
000000465457.jpg,"[['cup', 88.62072825431824, 566, 139, 495, 149], ['diningtable', 89.62901830673219, 1350, 280, 1025, 130], ['bowl', 95.54113149642944, 1224, 463, 979, 285], ['bottle', 86.2093150615692, 662, 536, 323, 44], ['banana', 98.81906509399414, 561, 191, 978, 635]]","[['cup', 88.62072825431824, 352, 322, 147742, 2.9437542473750318], ['diningtable', 89.62901830673219, 815, 577, 957650, 3.026564904524144], ['bowl', 95.54113149642944, 843, 632, 528134, 3.230580328831049], ['bottle', 86.2093150615692, 599, 183, 35154, 3.2339850543342337], ['banana', 98.81906509399414, 376, 806, 126910, 3.183717581772307]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 352, screen_y= 322, value= ), value= 2) [0.541]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 599, screen_y= 183, value= None), value= 4) [1.0009]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 815, screen_y= 577, value= None), value= 0) [1.5831]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 843, screen_y= 632, value= None), value= 1) [1.9625]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 376, screen_y= 806, value= None), value= 3) [2.419]']","[[352, 322, 0.541], [599, 183, 1.0009], [815, 577, 1.5831], [843, 632, 1.9625], [376, 806, 2.419]]"
000000471790.jpg,"[['sink', 65.85819125175476, 1133, 773, 478, 405]]","[['sink', 65.85819125175476, 953, 441, 26280, 2.6915121953473142]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 953, screen_y= 441, value= ), value= 0) [0.7038]']","[[953, 441, 0.7038]]"
000000476851.jpg,"[['bottle', 78.55237126350403, 1514, 1014, 200, 59], ['knife', 92.01679229736328, 1581, 1166, 425, 265], ['bottle', 91.94854497909546, 992, 769, 195, 19]]","[['bottle', 78.55237126350403, 1264, 129, 70500, 2.8961832063796296], ['knife', 92.01679229736328, 1373, 345, 66400, 2.945074799296719], ['bottle', 91.94854497909546, 880, 107, 39248, 2.9782628883001063]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 880, screen_y= 107, value= ), value= 2) [0.5987]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1264, screen_y= 129, value= None), value= 0) [1.0755]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1373, screen_y= 345, value= None), value= 1) [1.3967]']","[[880, 107, 0.5987], [1264, 129, 1.0755], [1373, 345, 1.3967]]"
000000478155.jpg,"[['bowl', 97.09557890892029, 652, 342, 546, 333], ['diningtable', 93.08742880821228, 1636, 97, 1048, 222], ['fork', 98.55074286460876, 743, 428, 998, 494], ['bottle', 89.16623592376709, 896, 684, 423, -6], ['cup', 97.17464447021484, 693, 541, 377, 96]]","[['bowl', 97.09557890892029, 497, 439, 66030, 3.207373155409258], ['diningtable', 93.08742880821228, 866, 635, 1271214, 3.0886485881314063], ['fork', 98.55074286460876, 585, 746, 158760, 3.0140783150994848], ['bottle', 89.16623592376709, 790, 208, 90948, 3.1574202168873717], ['cup', 97.17464447021484, 617, 236, 42712, 3.282249533621172]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 497, screen_y= 439, value= ), value= 3) [0.5598]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 617, screen_y= 236, value= None), value= 4) [1.0493]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 790, screen_y= 208, value= None), value= 2) [1.5413]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 866, screen_y= 635, value= None), value= 0) [2.1442]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 585, screen_y= 746, value= None), value= 1) [2.6464]']","[[497, 439, 0.5598], [617, 236, 1.0493], [790, 208, 1.5413], [866, 635, 2.1442], [585, 746, 2.6464]]"
000000478726.jpg,"[['cake', 95.85235118865968, 1072, 341, 867, 396], ['diningtable', 97.89661765098572, 1531, 107, 988, 296], ['wine glass', 97.53457903862, 434, 265, 359, 34], ['bottle', 97.82606363296507, 1176, 1054, 416, 86]]","[['cake', 95.85235118865968, 706, 631, 344301, 3.0113728672533533], ['diningtable', 97.89661765098572, 819, 642, 985408, 3.0568904559527925], ['wine glass', 97.53457903862, 349, 196, 54925, 3.1203115783998454], ['bottle', 97.82606363296507, 1115, 251, 40260, 3.193669016164276]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 349, screen_y= 196, value= ), value= 2) [0.5283]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 706, screen_y= 631, value= None), value= 1) [1.1314]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 819, screen_y= 642, value= None), value= 0) [1.6122]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1115, screen_y= 251, value= None), value= 3) [2.1048]']","[[349, 196, 0.5283], [706, 631, 1.1314], [819, 642, 1.6122], [1115, 251, 2.1048]]"
000000481185.jpg,"[['diningtable', 98.13427925109863, 1592, 90, 1047, 96], ['cup', 98.7889289855957, 1134, 966, 175, 29], ['cup', 98.0819582939148, 958, 759, 234, 17], ['wine glass', 99.46393370628357, 1516, 1225, 396, 20], ['cup', 97.80449867248535, 733, 494, 370, 78], ['fork', 91.19192957878113, 1249, 772, 379, 292], ['bowl', 91.0407781600952, 736, 480, 593, 437], ['fork', 97.06973433494568, 521, 150, 731, 376], ['spoon', 98.02306890487672, 1620, 1392, 784, 529]]","[['diningtable', 98.13427925109863, 841, 571, 1428402, 3.2342877369161904], ['cup', 98.7889289855957, 1050, 102, 24528, 3.3529562568218414], ['cup', 98.0819582939148, 858, 125, 43183, 3.0619608152091584], ['wine glass', 99.46393370628357, 1370, 208, 109416, 3.0464216947607907], ['cup', 97.80449867248535, 613, 224, 69788, 3.2246896517842214], ['fork', 91.19192957878113, 1010, 335, 41499, 3.0005422567115048], ['bowl', 91.0407781600952, 608, 515, 39936, 2.927401750095912], ['fork', 97.06973433494568, 335, 553, 131705, 3.2084100441682013], ['spoon', 98.02306890487672, 1506, 656, 58140, 3.1134761823172328]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 613, screen_y= 224, value= ), value= 3) [0.6535]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 858, screen_y= 125, value= None), value= 5) [1.2475]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1050, screen_y= 102, value= None), value= 8) [1.8124]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1010, screen_y= 335, value= None), value= 6) [2.2737]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 841, screen_y= 571, value= None), value= 0) [2.7221]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 608, screen_y= 515, value= None), value= 7) [3.1937]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 335, screen_y= 553, value= None), value= 1) [3.6764]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1370, screen_y= 208, value= None), value= 2) [4.2608]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1506, screen_y= 656, value= None), value= 4) [4.8489]']","[[613, 224, 0.6535], [858, 125, 1.2475], [1050, 102, 1.8124], [1010, 335, 2.2737], [841, 571, 2.7221], [608, 515, 3.1937], [335, 553, 3.6764], [1370, 208, 4.2608], [1506, 656, 4.8489]]"
000000488390.jpg,"[['laptop', 99.90096688270569, 1130, 233, 864, 249], ['bottle', 98.64040017127992, 458, 342, 648, 307]]","[['laptop', 99.90096688270569, 681, 556, 551655, 3.131163992203401], ['bottle', 98.64040017127992, 400, 477, 39556, 3.156803099800149]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 400, screen_y= 477, value= ), value= 1) [0.5339]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 681, screen_y= 556, value= None), value= 0) [1.0118]']","[[400, 477, 0.5339], [681, 556, 1.0118]]"
000000489735.jpg,"[['spoon', 94.78200674057008, 671, 259, 258, 80], ['bowl', 88.43560218811035, 893, 582, 332, 143], ['sandwich', 99.13963079452516, 844, 265, 822, 455], ['sandwich', 97.92808890342712, 1360, 841, 817, 445]]","[['spoon', 94.78200674057008, 465, 169, 73336, 3.0968083328064075], ['bowl', 88.43560218811035, 737, 237, 58779, 3.2024068474187177], ['sandwich', 99.13963079452516, 554, 638, 212493, 3.1523109705251326], ['sandwich', 97.92808890342712, 1100, 631, 193068, 3.1139433013431503]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 465, screen_y= 169, value= ), value= 2) [0.5743]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 737, screen_y= 237, value= None), value= 3) [1.0394]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 554, screen_y= 638, value= None), value= 0) [1.6467]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1100, screen_y= 631, value= None), value= 1) [2.0928]']","[[465, 169, 0.5743], [737, 237, 1.0394], [554, 638, 1.6467], [1100, 631, 2.0928]]"
000000496294.jpg,"[['diningtable', 82.21762180328369, 1622, 67, 1026, 126], ['sandwich', 92.58094429969788, 1121, 321, 876, 524], ['bowl', 87.35105991363525, 202, -2, 322, 47], ['cup', 84.93736982345581, 1532, 1231, 349, 73], ['bottle', 87.06256747245789, 1603, 1336, 715, 264]]","[['diningtable', 82.21762180328369, 844, 576, 1399500, 2.878613207383047], ['sandwich', 92.58094429969788, 721, 700, 281600, 3.0824179318256433], ['bowl', 87.35105991363525, 100, 184, 56100, 2.973274902426263], ['cup', 84.93736982345581, 1381, 211, 83076, 3.025482259002686], ['bottle', 87.06256747245789, 1469, 489, 120417, 2.924635698751797]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 100, screen_y= 184, value= ), value= 4) [0.709]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 721, screen_y= 700, value= None), value= 1) [1.345]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 844, screen_y= 576, value= None), value= 0) [1.9234]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1469, screen_y= 489, value= None), value= 2) [2.5446]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1381, screen_y= 211, value= None), value= 3) [3.1186]']","[[100, 184, 0.709], [721, 700, 1.345], [844, 576, 1.9234], [1469, 489, 2.5446], [1381, 211, 3.1186]]"
000000498125.jpg,"[['laptop', 99.16683435440063, 1016, 637, 657, 240], ['chair', 94.57432627677916, 1255, 621, 1093, 829], ['bottle', 84.4725787639618, 346, 200, 706, 416], ['mouse', 92.14408993721008, 1204, 1086, 627, 542]]","[['laptop', 99.16683435440063, 826, 448, 158043, 3.167081435630056], ['chair', 94.57432627677916, 938, 961, 167376, 3.096011073546627], ['bottle', 84.4725787639618, 273, 561, 42340, 3.1962000721146264], ['mouse', 92.14408993721008, 1145, 584, 10030, 3.061862345661823]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 273, screen_y= 561, value= ), value= 2) [0.7117]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 826, screen_y= 448, value= None), value= 1) [1.1907]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1145, screen_y= 584, value= None), value= 3) [1.7999]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 938, screen_y= 961, value= None), value= 0) [2.3541]']","[[273, 561, 0.7117], [826, 448, 1.1907], [1145, 584, 1.7999], [938, 961, 2.3541]]"
000000501138.jpg,"[['chair', 99.56878423690796, 1124, 584, 1089, 642], ['tvmonitor', 99.16039705276488, 1004, 773, 575, 370], ['tvmonitor', 99.23776984214784, 1245, 1005, 599, 376], ['keyboard', 99.73748922348022, 1264, 975, 682, 594], ['cup', 95.37936449050905, 1416, 1342, 661, 556], ['mouse', 68.16555857658386, 854, 806, 642, 616]]","[['chair', 99.56878423690796, 854, 865, 241380, 3.124554662109905], ['tvmonitor', 99.16039705276488, 888, 472, 47355, 3.09504169997246], ['tvmonitor', 99.23776984214784, 1125, 487, 53520, 3.0892623668496006], ['keyboard', 99.73748922348022, 1119, 638, 25432, 3.1299020258564303], ['cup', 95.37936449050905, 1379, 608, 7770, 3.005036487075054], ['mouse', 68.16555857658386, 830, 629, 1248, 2.7138105752081274]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 888, screen_y= 472, value= ), value= 2) [0.6581]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 830, screen_y= 629, value= None), value= 5) [1.1168]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 854, screen_y= 865, value= None), value= 0) [1.6529]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1119, screen_y= 638, value= None), value= 3) [2.2086]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1125, screen_y= 487, value= None), value= 1) [2.7267]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1379, screen_y= 608, value= None), value= 4) [3.1027]']","[[888, 472, 0.6581], [830, 629, 1.1168], [854, 865, 1.6529], [1119, 638, 2.2086], [1125, 487, 2.7267], [1379, 608, 3.1027]]"
000000503996.jpg,"[['teddy bear', 99.61500763893127, 1340, 399, 1044, 138], ['bottle', 80.84113597869873, 1379, 1260, 334, 27], ['book', 94.40680742263794, 1522, 1258, 683, 545]]","[['teddy bear', 99.61500763893127, 869, 591, 852546, 3.29367090698335], ['bottle', 80.84113597869873, 1319, 180, 36533, 2.8438876840222935], ['book', 94.40680742263794, 1390, 614, 36432, 3.0585285080392826]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 869, screen_y= 591, value= ), value= 0) [0.6025]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1390, screen_y= 614, value= None), value= 2) [1.0286]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1319, screen_y= 180, value= None), value= 1) [1.3981]']","[[869, 591, 0.6025], [1390, 614, 1.0286], [1319, 180, 1.3981]]"
000000510923.jpg,"[['chair', 87.99423575401306, 1158, 779, 1075, 492], ['oven', 65.34550189971924, 1535, 1348, 539, 303]]","[['chair', 87.99423575401306, 968, 783, 220957, 3.0766692518528096], ['oven', 65.34550189971924, 1441, 421, 44132, 2.7384738014445467]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 968, screen_y= 783, value= ), value= 0) [0.7671]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1441, screen_y= 421, value= None), value= 1) [1.3524]']","[[968, 783, 0.7671], [1441, 421, 1.3524]]"
000000517068.jpg,"[['chair', 99.60220456123352, 650, 188, 515, 234], ['diningtable', 91.96197390556335, 1555, 154, 1058, 415], ['pizza', 98.18604588508606, 822, 139, 1052, 652], ['chair', 95.65529227256776, 1488, 1192, 477, 204], ['cup', 99.65739250183105, 883, 652, 656, 242]]","[['chair', 99.60220456123352, 419, 374, 129822, 3.1954161367909797], ['diningtable', 91.96197390556335, 854, 736, 900843, 3.0851157668983387], ['pizza', 98.18604588508606, 480, 852, 273200, 3.2039476453984426], ['chair', 95.65529227256776, 1340, 340, 80808, 2.9763458260411033], ['cup', 99.65739250183105, 767, 449, 95634, 3.122639245543378]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 419, screen_y= 374, value= ), value= 2) [0.6942]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 767, screen_y= 449, value= None), value= 3) [1.1611]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 854, screen_y= 736, value= None), value= 0) [1.5435]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 480, screen_y= 852, value= None), value= 1) [2.0964]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1340, screen_y= 340, value= None), value= 4) [2.5013]']","[[419, 374, 0.6942], [767, 449, 1.1611], [854, 736, 1.5435], [480, 852, 2.0964], [1340, 340, 2.5013]]"
000000518628.jpg,"[['bottle', 73.82753491401671, 606, 519, 528, 278], ['cell phone', 68.67172718048096, 822, 746, 757, 608]]","[['bottle', 73.82753491401671, 562, 403, 21750, 2.7517514673976824], ['cell phone', 68.67172718048096, 784, 682, 11324, 2.874449903870365]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 562, screen_y= 403, value= ), value= 0) [0.5678]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 784, screen_y= 682, value= None), value= 1) [1.1314]']","[[562, 403, 0.5678], [784, 682, 1.1314]]"
000000519664.jpg,"[['toilet', 79.55541610717773, 1113, 738, 985, 204], ['sink', 92.36791133880615, 720, 145, 1034, 537]]","[['toilet', 79.55541610717773, 925, 594, 292875, 2.9496144318436155], ['sink', 92.36791133880615, 432, 785, 285775, 2.7981604291668214]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 432, screen_y= 785, value= ), value= 1) [0.743]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 925, screen_y= 594, value= None), value= 0) [1.3455]']","[[432, 785, 0.743], [925, 594, 1.3455]]"
000000520012.jpg,"[['bottle', 98.1524407863617, 1267, 1021, 484, 80], ['cup', 99.94015097618104, 864, 623, 458, 193], ['cell phone', 95.5042600631714, 514, 374, 465, 323]]","[['bottle', 98.1524407863617, 1144, 282, 99384, 3.197360652157851], ['cup', 99.94015097618104, 743, 325, 63865, 3.298582325891819], ['cell phone', 95.5042600631714, 444, 394, 19880, 3.0011064804151633]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 444, screen_y= 394, value= ), value= 2) [0.5935]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 743, screen_y= 325, value= None), value= 1) [1.1144]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1144, screen_y= 282, value= None), value= 0) [1.6176]']","[[444, 394, 0.5935], [743, 325, 1.1144], [1144, 282, 1.6176]]"
000000520077.jpg,"[['tvmonitor', 64.66161012649536, 1170, 233, 176, 22], ['book', 79.81861233711244, 1143, 361, 314, 183], ['book', 86.99029684066772, 1186, 333, 365, 261], ['book', 85.26682853698729, 1265, 329, 449, 362], ['book', 91.34780168533324, 1266, 322, 527, 430], ['book', 86.20042204856873, 1157, 360, 634, 503], ['book', 94.9857771396637, 1117, 361, 707, 577], ['book', 75.96158981323242, 1116, 332, 774, 662], ['book', 75.77228546142578, 1122, 316, 870, 740], ['book', 91.42996668815613, 1105, 336, 936, 787], ['book', 79.4301450252533, 939, 270, 1070, 890], ['book', 83.76107215881349, 1160, 467, 277, 206], ['bottle', 99.41298961639404, 314, 131, 708, 49], ['book', 64.03235793113707, 1228, 383, 469, 416]]","[['tvmonitor', 64.66161012649536, 701, 99, 144298, 2.8719302696916826], ['book', 79.81861233711244, 752, 248, 102442, 2.900325340266135], ['book', 86.99029684066772, 759, 313, 88712, 2.9811495492462923], ['book', 85.26682853698729, 797, 405, 81432, 3.1008804126459344], ['book', 91.34780168533324, 794, 478, 91568, 3.0881162296334397], ['book', 86.20042204856873, 758, 568, 104407, 3.062500573985759], ['book', 94.9857771396637, 739, 642, 98280, 3.1133949715689653], ['book', 75.96158981323242, 724, 718, 87808, 2.8254414034985604], ['book', 75.77228546142578, 719, 805, 104780, 2.844053146759217], ['book', 91.42996668815613, 720, 861, 114581, 3.1059504992544067], ['book', 79.4301450252533, 604, 980, 120420, 2.9079648967348364], ['book', 83.76107215881349, 813, 241, 49203, 2.852038543891877], ['bottle', 99.41298961639404, 222, 378, 120597, 3.268860749158897], ['book', 64.03235793113707, 805, 442, 44785, 2.699629767112327]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 222, screen_y= 378, value= ), value= 1) [0.5999]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 759, screen_y= 313, value= None), value= 9) [1.2422]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 752, screen_y= 248, value= None), value= 6) [1.6105]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 813, screen_y= 241, value= None), value= 12) [2.0192]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 797, screen_y= 405, value= None), value= 11) [2.5267]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 805, screen_y= 442, value= None), value= 13) [2.8914]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 794, screen_y= 478, value= None), value= 8) [3.2402]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 758, screen_y= 568, value= None), value= 5) [3.7176]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 739, screen_y= 642, value= None), value= 7) [4.1245]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 724, screen_y= 718, value= None), value= 10) [4.6016]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 719, screen_y= 805, value= None), value= 4) [5.057]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 720, screen_y= 861, value= None), value= 3) [5.4469]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 604, screen_y= 980, value= None), value= 2) [5.845]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 701, screen_y= 99, value= None), value= 0) [6.5251]']","[[222, 378, 0.5999], [759, 313, 1.2422], [752, 248, 1.6105], [813, 241, 2.0192], [797, 405, 2.5267], [805, 442, 2.8914], [794, 478, 3.2402], [758, 568, 3.7176], [739, 642, 4.1245], [724, 718, 4.6016], [719, 805, 5.057], [720, 861, 5.4469], [604, 980, 5.845], [701, 99, 6.5251]]"
000000522129.jpg,"[['laptop', 98.67706298828124, 1521, 844, 553, 31], ['laptop', 94.4278597831726, 424, 59, 647, 34], ['diningtable', 94.22845244407654, 1533, 163, 1135, 321], ['bowl', 95.69799304008484, 1047, 658, 960, 678], ['book', 63.57933282852173, 1501, 1415, 196, 43], ['book', 73.18397760391234, 1544, 1472, 206, 42], ['bottle', 67.70132184028624, 651, 500, 388, -9], ['fork', 64.19498920440674, 1516, 1293, 640, 519], ['fork', 99.3502676486969, 704, 400, 1040, 699], ['knife', 75.17973780632019, 535, 382, 1060, 845], ['book', 71.32822275161745, 1425, 1382, 169, 0]]","[['laptop', 98.67706298828124, 1182, 292, 353394, 3.281150000284331], ['laptop', 94.4278597831726, 241, 340, 223745, 3.0335782554962303], ['diningtable', 94.22845244407654, 848, 728, 1115180, 3.2290580045680297], ['bowl', 95.69799304008484, 852, 819, 109698, 3.237808689645656], ['book', 63.57933282852173, 1458, 119, 13158, 2.869949136034684], ['book', 73.18397760391234, 1508, 124, 11808, 2.82903893588171], ['bottle', 67.70132184028624, 575, 189, 59947, 2.7500841193827603], ['fork', 64.19498920440674, 1404, 579, 26983, 2.7288948383319425], ['fork', 99.3502676486969, 552, 869, 103664, 3.23845385376696], ['knife', 75.17973780632019, 458, 952, 32895, 2.771263169497691], ['book', 71.32822275161745, 1403, 84, 7267, 2.8371967832302234]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 241, screen_y= 340, value= ), value= 2) [0.6264]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 575, screen_y= 189, value= None), value= 5) [1.1634]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 848, screen_y= 728, value= None), value= 0) [1.636]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 852, screen_y= 819, value= None), value= 3) [2.1258]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 552, screen_y= 869, value= None), value= 4) [2.661]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 458, screen_y= 952, value= None), value= 6) [3.1036]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1182, screen_y= 292, value= None), value= 1) [3.6424]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1403, screen_y= 84, value= None), value= 10) [4.0695]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1458, screen_y= 119, value= None), value= 8) [4.4048]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1508, screen_y= 124, value= None), value= 9) [4.7576]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1404, screen_y= 579, value= None), value= 7) [5.3551]']","[[241, 340, 0.6264], [575, 189, 1.1634], [848, 728, 1.636], [852, 819, 2.1258], [552, 869, 2.661], [458, 952, 3.1036], [1182, 292, 3.6424], [1403, 84, 4.0695], [1458, 119, 4.4048], [1508, 124, 4.7576], [1404, 579, 5.3551]]"
